"age","gender","review","education","purchased"
70,"Female","Poor","Bachelor's",1
45,"Other","Terrible","High School",1
52,"Male","Terrible","PhD",0
63,"Other","Good","PhD",1
40,"Male","Average","Diploma",0
31,"Male","Poor","Master's",1
61,"Other","Excellent","Master's",1
59,"Male","Good","Diploma",0
61,"Male","Terrible","PhD",0
59,"Male","Terrible","High School",0
46,"Male","Poor","Diploma",1
25,"Other","Good","Master's",1
41,"Other","Terrible","PhD",1
53,"Other","Excellent","Diploma",0
65,"Other","Terrible","Master's",0
60,"Other","Excellent","Master's",0
31,"Male","Excellent","Master's",0
28,"Female","Terrible","Bachelor's",0
42,"Male","Good","Diploma",1
45,"Female","Poor","PhD",1
30,"Male","Good","PhD",1
36,"Female","Excellent","High School",1
27,"Other","Terrible","Master's",0
68,"Male","Average","Master's",0
22,"Male","Poor","PhD",0
66,"Other","Good","Bachelor's",1
68,"Male","Average","High School",1
37,"Female","Terrible","Bachelor's",0
64,"Male","Good","High School",0
62,"Other","Terrible","Master's",0
59,"Male","Average","High School",1
25,"Male","Good","Bachelor's",0
63,"Female","Terrible","High School",0
31,"Other","Poor","High School",0
40,"Female","Terrible","Bachelor's",1
42,"Female","Average","High School",1
32,"Female","Good","High School",1
35,"Female","Excellent","Master's",1
56,"Other","Terrible","Master's",1
27,"Male","Poor","High School",0
66,"Other","Good","PhD",0
36,"Male","Average","Diploma",1
69,"Female","Average","PhD",1
18,"Male","Poor","Bachelor's",1
36,"Other","Excellent","High School",0
62,"Female","Excellent","Bachelor's",0
67,"Male","Excellent","Bachelor's",0
40,"Other","Excellent","PhD",0
57,"Female","Terrible","Master's",1
43,"Other","Good","High School",0
61,"Other","Good","PhD",0
37,"Male","Poor","Bachelor's",1
56,"Other","Poor","Bachelor's",1
42,"Other","Good","Diploma",0
47,"Female","Terrible","High School",0
37,"Other","Excellent","Diploma",1
60,"Male","Poor","High School",0
56,"Male","Terrible","PhD",0
62,"Other","Average","PhD",0
49,"Male","Terrible","Bachelor's",1
55,"Other","Terrible","Master's",1
32,"Male","Average","High School",0
37,"Male","Good","Master's",1
70,"Female","Poor","High School",1
27,"Female","Average","Master's",1
48,"Female","Average","Bachelor's",0
33,"Female","Excellent","Bachelor's",0
60,"Female","Good","High School",1
22,"Female","Average","High School",0
60,"Female","Terrible","Diploma",0
48,"Male","Terrible","Bachelor's",0
43,"Other","Excellent","Diploma",1
57,"Female","Excellent","PhD",0
70,"Male","Poor","Bachelor's",1
67,"Female","Poor","Master's",1
24,"Female","Terrible","PhD",0
64,"Male","Average","Diploma",0
49,"Male","Excellent","Diploma",1
48,"Male","Poor","PhD",0
51,"Other","Excellent","PhD",0
21,"Other","Average","Bachelor's",1
66,"Other","Terrible","Master's",0
31,"Female","Average","Master's",1
20,"Other","Poor","Bachelor's",1
34,"Male","Poor","High School",1
27,"Male","Average","PhD",0
35,"Female","Average","PhD",0
65,"Male","Average","Diploma",1
32,"Male","Poor","PhD",0
24,"Female","Poor","High School",1
18,"Male","Good","High School",1
67,"Male","Poor","Diploma",0
36,"Male","Terrible","Master's",0
23,"Male","Good","Master's",1
34,"Female","Poor","Bachelor's",1
21,"Male","Excellent","Bachelor's",1
45,"Female","Excellent","Bachelor's",0
58,"Male","Poor","High School",1
24,"Other","Excellent","High School",1
62,"Male","Excellent","Bachelor's",0
33,"Female","Good","Diploma",1
26,"Other","Excellent","Bachelor's",1
45,"Male","Terrible","Diploma",1
24,"Other","Excellent","Master's",1
43,"Other","Terrible","Bachelor's",1
46,"Male","Good","Bachelor's",0
39,"Female","Average","High School",0
24,"Other","Poor","Master's",0
38,"Female","Poor","High School",0
34,"Female","Terrible","High School",1
39,"Other","Poor","Bachelor's",1
62,"Male","Average","Master's",0
46,"Male","Excellent","Bachelor's",0
55,"Other","Average","PhD",0
53,"Male","Poor","Diploma",1
51,"Male","Terrible","High School",1
42,"Female","Good","Bachelor's",0
22,"Female","Average","High School",0
57,"Female","Poor","High School",0
28,"Female","Excellent","Master's",1
47,"Female","Poor","High School",0
27,"Female","Terrible","Bachelor's",0
47,"Male","Terrible","PhD",0
28,"Female","Excellent","Master's",1
54,"Other","Average","Master's",1
43,"Male","Good","High School",1
31,"Female","Good","Diploma",0
49,"Other","Excellent","Bachelor's",1
63,"Male","Terrible","Diploma",0
20,"Male","Average","PhD",0
55,"Male","Poor","Master's",0
53,"Other","Poor","Bachelor's",1
36,"Male","Average","High School",0
28,"Female","Poor","PhD",0
42,"Male","Terrible","High School",0
23,"Female","Good","High School",1
31,"Male","Terrible","Master's",1
50,"Female","Poor","High School",1
70,"Male","Terrible","High School",1
39,"Male","Poor","Diploma",1
24,"Male","Good","Diploma",0
41,"Male","Average","Master's",0
36,"Male","Excellent","Diploma",0
41,"Other","Terrible","Diploma",1
31,"Male","Poor","Bachelor's",0
63,"Other","Terrible","High School",1
50,"Female","Terrible","Bachelor's",0
69,"Female","Average","Diploma",0
66,"Male","Good","Master's",0
50,"Male","Terrible","Bachelor's",1
62,"Other","Poor","Diploma",0
32,"Female","Terrible","High School",1
42,"Male","Average","Bachelor's",1
27,"Other","Poor","Bachelor's",1
51,"Male","Poor","High School",1
18,"Other","Poor","Diploma",0
42,"Male","Poor","Bachelor's",0
28,"Other","Good","High School",1
43,"Other","Terrible","High School",0
39,"Female","Average","Master's",1
19,"Male","Poor","Master's",0
20,"Male","Average","Bachelor's",0
19,"Male","Excellent","High School",0
55,"Other","Excellent","High School",0
25,"Male","Excellent","Master's",0
41,"Female","Good","Master's",1
70,"Other","Excellent","High School",0
28,"Other","Excellent","Diploma",0
40,"Other","Average","High School",1
48,"Male","Good","Bachelor's",0
37,"Male","Excellent","Bachelor's",0
31,"Other","Excellent","Master's",1
33,"Other","Excellent","Master's",1
49,"Male","Poor","Bachelor's",0
37,"Other","Poor","PhD",1
67,"Other","Average","Master's",0
38,"Female","Good","High School",1
37,"Female","Average","Master's",0
34,"Female","Poor","PhD",0
41,"Other","Good","Bachelor's",0
31,"Male","Average","High School",0
60,"Other","Excellent","Diploma",0
24,"Other","Excellent","Diploma",0
56,"Other","Poor","Diploma",1
52,"Female","Terrible","Bachelor's",1
53,"Female","Good","PhD",0
60,"Male","Average","Bachelor's",0
58,"Female","Excellent","Bachelor's",0
27,"Male","Excellent","PhD",0
28,"Female","Excellent","Master's",1
61,"Other","Good","Bachelor's",0
49,"Female","Good","Diploma",1
21,"Male","Poor","Diploma",1
40,"Female","Excellent","PhD",0
29,"Female","Terrible","Diploma",1
65,"Male","Excellent","Diploma",1
45,"Female","Poor","Diploma",1
53,"Female","Average","Diploma",0
18,"Female","Terrible","Master's",1
43,"Male","Excellent","Diploma",0
37,"Female","Poor","Diploma",1
52,"Female","Good","Bachelor's",1
49,"Male","Poor","High School",0
36,"Female","Poor","Master's",1
45,"Other","Average","Bachelor's",1
55,"Male","Terrible","PhD",0
59,"Female","Excellent","Bachelor's",0
36,"Male","Poor","Master's",1
58,"Male","Excellent","Diploma",1
67,"Male","Good","Bachelor's",1
30,"Female","Poor","High School",0
40,"Other","Terrible","PhD",1
28,"Female","Excellent","Master's",0
59,"Other","Excellent","Master's",0
25,"Female","Terrible","Bachelor's",1
20,"Female","Poor","PhD",0
37,"Female","Good","Master's",1
67,"Male","Good","PhD",0
70,"Other","Good","Bachelor's",0
39,"Other","Excellent","High School",1
38,"Female","Good","Diploma",0
21,"Female","Good","PhD",0
67,"Male","Terrible","High School",1
24,"Other","Poor","Master's",1
50,"Female","Good","Master's",1
39,"Female","Average","Diploma",0
43,"Male","Terrible","PhD",1
69,"Male","Terrible","High School",1
31,"Female","Terrible","PhD",0
43,"Other","Average","Bachelor's",0
46,"Female","Terrible","PhD",1
58,"Male","Average","Master's",1
27,"Female","Average","Bachelor's",0
39,"Other","Excellent","Master's",1
24,"Male","Terrible","Diploma",1
26,"Female","Average","Master's",0
57,"Female","Good","High School",0
62,"Other","Average","Bachelor's",0
62,"Male","Good","PhD",0
58,"Other","Terrible","Master's",1
34,"Male","Excellent","High School",0
41,"Male","Average","Bachelor's",1
57,"Female","Good","Diploma",1
57,"Male","Excellent","Bachelor's",1
34,"Male","Average","High School",1
58,"Other","Average","High School",0
28,"Male","Excellent","Bachelor's",1
35,"Female","Average","High School",0
62,"Other","Average","High School",1
47,"Male","Terrible","Bachelor's",1
69,"Other","Excellent","PhD",1
49,"Other","Terrible","Bachelor's",0
47,"Other","Terrible","High School",0
59,"Female","Terrible","High School",0
67,"Male","Terrible","Master's",1
41,"Other","Excellent","Master's",0
59,"Other","Terrible","Diploma",1
46,"Male","Poor","Diploma",1
52,"Male","Poor","PhD",0
43,"Other","Poor","Diploma",1
30,"Other","Average","PhD",0
48,"Other","Good","Master's",1
57,"Male","Poor","Bachelor's",0
42,"Female","Terrible","Diploma",1
64,"Other","Terrible","High School",1
53,"Other","Average","High School",1
27,"Male","Average","PhD",0
66,"Male","Good","Diploma",0
20,"Other","Poor","PhD",1
57,"Male","Excellent","Diploma",0
35,"Male","Poor","Bachelor's",0
31,"Male","Poor","Master's",1
60,"Female","Average","Diploma",1
33,"Female","Good","PhD",0
69,"Other","Average","Master's",0
33,"Other","Good","Master's",1
25,"Female","Good","PhD",0
57,"Male","Average","PhD",0
34,"Female","Terrible","High School",1
64,"Male","Poor","Bachelor's",1
60,"Other","Excellent","PhD",0
28,"Other","Poor","High School",1
23,"Male","Poor","Bachelor's",0
66,"Male","Excellent","High School",1
60,"Male","Excellent","Master's",0
60,"Male","Poor","Diploma",1
29,"Male","Poor","PhD",1
50,"Female","Excellent","PhD",0
29,"Other","Average","Master's",0
18,"Other","Average","Bachelor's",0
50,"Other","Average","Bachelor's",1
54,"Female","Average","Diploma",0
53,"Other","Terrible","Bachelor's",0
24,"Female","Good","PhD",0
31,"Male","Poor","PhD",0
39,"Other","Good","PhD",1
37,"Other","Excellent","High School",0
21,"Other","Excellent","Bachelor's",0
45,"Female","Average","Master's",1
69,"Other","Average","Diploma",0
54,"Male","Excellent","Diploma",1
41,"Female","Poor","PhD",1
32,"Female","Poor","Bachelor's",0
61,"Male","Average","PhD",1
48,"Female","Excellent","High School",1
27,"Other","Terrible","Bachelor's",0
41,"Other","Terrible","High School",1
55,"Female","Excellent","Bachelor's",0
29,"Other","Average","Diploma",1
65,"Other","Poor","Bachelor's",1
18,"Female","Good","Master's",0
36,"Male","Average","Diploma",1
43,"Male","Average","PhD",1
57,"Female","Excellent","Bachelor's",1
68,"Female","Excellent","Diploma",0
69,"Male","Good","Master's",0
61,"Other","Good","Master's",1
24,"Female","Terrible","Master's",0
63,"Male","Terrible","Master's",0
64,"Other","Good","Diploma",0
41,"Other","Terrible","High School",1
59,"Female","Terrible","High School",1
20,"Other","Average","Diploma",1
27,"Other","Average","Diploma",0
55,"Female","Good","Bachelor's",0
62,"Male","Poor","High School",1
19,"Female","Excellent","PhD",1
56,"Female","Poor","High School",0
27,"Other","Poor","Master's",0
33,"Other","Terrible","Master's",1
43,"Other","Good","High School",0
51,"Other","Terrible","Diploma",1
55,"Male","Poor","High School",0
20,"Female","Terrible","PhD",1
37,"Female","Poor","Master's",0
44,"Other","Poor","High School",0
35,"Other","Average","Bachelor's",1
30,"Female","Average","Diploma",0
51,"Male","Terrible","Bachelor's",0
23,"Male","Poor","Master's",1
56,"Male","Good","Bachelor's",1
19,"Male","Poor","Master's",0
60,"Male","Poor","Diploma",0
34,"Male","Poor","Master's",1
58,"Male","Good","High School",0
46,"Male","Good","Diploma",1
68,"Female","Poor","Diploma",1
65,"Other","Poor","Diploma",1
69,"Female","Excellent","Master's",0
22,"Male","Excellent","Diploma",0
64,"Other","Average","Master's",0
26,"Other","Excellent","Bachelor's",0
52,"Other","Poor","Diploma",1
59,"Female","Average","PhD",1
31,"Male","Poor","PhD",1
43,"Male","Terrible","Bachelor's",0
69,"Other","Good","Diploma",1
63,"Male","Excellent","PhD",0
19,"Female","Poor","Master's",1
43,"Male","Poor","Diploma",0
40,"Other","Average","PhD",0
20,"Female","Excellent","Bachelor's",0
41,"Female","Poor","Master's",0
64,"Male","Terrible","Diploma",0
65,"Other","Excellent","High School",1
18,"Male","Average","High School",0
67,"Other","Terrible","High School",0
29,"Other","Average","High School",0
70,"Male","Terrible","Master's",1
18,"Male","Excellent","High School",0
32,"Other","Average","Master's",0
65,"Female","Average","Master's",0
31,"Male","Average","Bachelor's",0
62,"Other","Poor","Master's",1
45,"Female","Poor","Bachelor's",1
41,"Male","Average","Bachelor's",0
18,"Male","Terrible","Master's",1
33,"Female","Average","Diploma",1
20,"Other","Good","High School",1
70,"Male","Excellent","Master's",1
50,"Male","Excellent","Diploma",0
58,"Other","Terrible","Diploma",0
19,"Other","Excellent","Master's",0
53,"Male","Excellent","Bachelor's",0
62,"Female","Good","High School",1
51,"Male","Good","High School",1
41,"Other","Good","Master's",1
27,"Other","Excellent","Diploma",1
52,"Other","Excellent","High School",1
32,"Other","Poor","Bachelor's",0
64,"Female","Poor","Diploma",0
54,"Other","Average","Master's",0
58,"Male","Average","Bachelor's",0
70,"Female","Terrible","Master's",1
38,"Female","Good","PhD",1
68,"Male","Excellent","PhD",0
42,"Female","Terrible","Master's",0
19,"Other","Excellent","PhD",0
60,"Male","Terrible","Bachelor's",1
59,"Male","Good","High School",0
59,"Female","Good","Bachelor's",0
28,"Female","Terrible","Bachelor's",0
67,"Male","Poor","Bachelor's",1
43,"Female","Poor","Master's",0
45,"Male","Terrible","Diploma",1
61,"Female","Excellent","Master's",0
41,"Male","Terrible","Master's",1
70,"Female","Good","Bachelor's",1
22,"Male","Terrible","PhD",0
66,"Other","Average","Bachelor's",1
45,"Male","Average","Master's",0
54,"Male","Average","Master's",1
70,"Other","Poor","PhD",1
68,"Other","Terrible","Master's",0
49,"Other","Excellent","Bachelor's",0
46,"Female","Good","High School",1
60,"Female","Excellent","Bachelor's",1
48,"Male","Good","Bachelor's",1
35,"Male","Poor","High School",1
42,"Male","Poor","Master's",1
48,"Other","Good","PhD",0
51,"Male","Average","Bachelor's",0
66,"Male","Poor","Diploma",1
19,"Male","Excellent","Master's",1
45,"Female","Excellent","High School",1
31,"Male","Good","Diploma",0
63,"Female","Excellent","Master's",0
48,"Male","Good","High School",0
30,"Other","Terrible","High School",1
18,"Other","Terrible","Diploma",0
21,"Other","Terrible","PhD",0
29,"Female","Poor","High School",1
39,"Other","Terrible","High School",1
42,"Other","Good","Master's",0
51,"Other","Poor","High School",1
38,"Female","Terrible","PhD",1
18,"Female","Excellent","Master's",0
66,"Other","Terrible","PhD",1
32,"Female","Good","PhD",1
66,"Other","Excellent","Master's",1
68,"Male","Good","Diploma",1
51,"Male","Good","High School",0
68,"Male","Average","Diploma",1
21,"Other","Average","Bachelor's",0
35,"Male","Average","Master's",0
32,"Other","Average","PhD",0
69,"Other","Poor","Diploma",1
21,"Male","Average","Master's",0
60,"Female","Poor","PhD",1
59,"Other","Average","Bachelor's",0
34,"Male","Poor","Diploma",0
58,"Male","Good","Diploma",1
49,"Female","Poor","Diploma",1
51,"Other","Good","Bachelor's",1
24,"Other","Good","Bachelor's",1
24,"Male","Average","High School",1
68,"Male","Terrible","Master's",1
35,"Female","Poor","Master's",1
65,"Female","Terrible","Master's",1
19,"Other","Good","Master's",0
57,"Female","Average","Master's",1
50,"Other","Excellent","Master's",0
34,"Male","Poor","High School",1
40,"Female","Good","Bachelor's",1
54,"Male","Poor","PhD",0
61,"Other","Good","Bachelor's",1
20,"Female","Poor","PhD",0
65,"Male","Average","High School",1
60,"Male","Good","High School",0
61,"Male","Excellent","Diploma",0
60,"Male","Excellent","Diploma",0
63,"Male","Good","Master's",0
21,"Male","Excellent","Bachelor's",0
59,"Female","Average","Diploma",1
36,"Male","Terrible","Bachelor's",0
25,"Female","Poor","Bachelor's",1
26,"Female","Terrible","Diploma",1
51,"Other","Average","Diploma",0
53,"Male","Terrible","High School",0
18,"Other","Good","Bachelor's",0
43,"Other","Excellent","Diploma",0
51,"Female","Good","PhD",1
58,"Female","Excellent","Master's",1
22,"Other","Average","PhD",1
39,"Male","Good","PhD",1
40,"Other","Excellent","Diploma",1
59,"Other","Terrible","High School",0
21,"Female","Average","PhD",1
20,"Male","Average","Master's",0
66,"Male","Terrible","High School",0
35,"Other","Good","High School",1
19,"Other","Average","PhD",1
65,"Other","Good","High School",0
20,"Female","Average","Bachelor's",1
53,"Female","Excellent","Master's",1
30,"Male","Excellent","PhD",0
21,"Female","Average","PhD",0
60,"Male","Excellent","Master's",1
68,"Other","Average","Master's",0
20,"Male","Excellent","Diploma",1
30,"Male","Terrible","Master's",0
52,"Other","Average","Bachelor's",0
22,"Male","Average","Diploma",1
32,"Other","Good","Bachelor's",1
39,"Male","Terrible","Bachelor's",1
44,"Other","Excellent","High School",1
56,"Other","Poor","High School",0
69,"Male","Average","Bachelor's",0
30,"Other","Poor","PhD",0
66,"Female","Poor","PhD",1
29,"Other","Terrible","Diploma",0
67,"Male","Excellent","Diploma",1
25,"Female","Terrible","High School",0
35,"Female","Good","Master's",0
